1.1824438317947454	0.0004932790
1.3014951034710223	-0.0005868045
1.0586838681587332	-0.0011526397
1.2721525439531383	-0.0000880655
1.085685166074064	-0.0000936797
1.3804881752041727	0.0003273830
1.3018133072538596	-0.0005401581
1.491605316819146	-0.0005283703
1.3508160134612428	-0.0003211280
1.4167054965915824	0.0000009207
1.2428087978945808	-0.0000607135
1.3302190430765446	0.0000604611
1.1176738301537525	0.0003976656
1.411081672304855	0.0000193166
1.1900031199761179	-0.0002547845
1.4967124035326227	0.0002825073
1.2631119880757813	0.0010360432
1.4371714165105454	0.0004962425
1.1890077431362522	0.0005867166
1.315859347035739	-0.0003462310
1.2681355237552072	-0.0002591336
1.3456465893636373	-0.0002341584
1.2984112522044036	-0.0000544798
1.4004257550833865	0.0001837029
1.3544122449130302	0.0003459289
1.4397299836524908	0.0005696475
1.3964963239775052	0.0005534650
1.4426176255298184	0.0004503018
1.4030701956321483	0.0002360924
1.4241462629091466	-0.0000912508
1.3885168356565818	-0.0002946065
1.4213111724046206	-0.0004946810
1.3878031306729592	-0.0006100166
1.454448760706603	-0.0006045390
1.41929606582425	-0.0006189697
1.5076224143030472	-0.0004430344
1.467383852287142	-0.0001930940
1.5400516065149157	0.0000620641
1.4926726196518452	0.0001910621
1.5120702249526818	0.0003109177
1.4606177807224925	0.0000823328
1.4254820696540433	0.0003103410
1.3802743939176159	0.0000319434
1.339933091554272	0.0001673922
1.3084212337040266	0.0000053974
1.3298387622645067	0.0001992937
1.30741196556136	0.0003337399
1.3920615075186418	0.0003349514
1.3615610944697905	0.0003468716
1.5174707602632138	0.0003166312
1.3999675888552745	0.0003775741
1.5622813743071624	0.0003319570
1.4455422463918115	0.0004576028
1.6099236539313353	0.0003080719
1.4935601865735035	0.0003692037
1.6557028403932466	0.0001217458
1.5391084818697807	0.0000348352
1.6953457222092376	-0.0001438050
1.5774709874371016	-0.0002367431
1.7252403748028815	-0.0003202558
1.603651662869753	-0.0003397971
1.7426178490966986	-0.0003957401
1.6080154449613788	-0.0004427177
1.7339737029302111	-0.0004608120
1.5861985809619241	-0.0006296261
1.7042217420590045	-0.0005456390
1.5496061093575433	-0.0007486214
1.663308569793351	-0.0005631344
1.5032151219883025	-0.0006316046
1.6133590669023838	-0.0004275006
1.450741216156605	-0.0003676290
1.5579051779310182	-0.0001944920
1.396935554147562	-0.0001658944
1.5022373655182018	-0.0000033454
1.3479213286362202	-0.0000490323
1.453360058055384	0.0001073789
1.3107729583219265	0.0001540581
1.4191638230288344	0.0002424494
1.292253453381088	0.0004628614
1.406624937403589	0.0004166654
1.2967980892968027	0.0005865481
1.419371957902158	0.0004696938
1.3216788692455126	0.0004993052
1.45430543325334	0.0004125674
1.3369226685598072	0.0004433120
1.485610954470668	0.0003621679
1.3667026591868376	0.0004332125
1.5219835644060793	0.0003135095
1.4084844127565899	0.0004589521
1.5666843470764635	0.0002966327
1.4571225403405221	0.0005086129
1.61503278015818	0.0002747899
1.5071585714755225	0.0003542228
1.6617902009644898	0.0000734422
1.553364249940764	0.0000058635
1.7018250295344417	-0.0002212774
1.5910837647311515	-0.0002417127
1.7304936955055492	-0.0003854699
1.616475884833355	-0.0003627067
1.742601585420117	-0.0004350201
1.6036744414244557	-0.0005083473
1.7203727491774303	-0.0005012726
1.7021967391306025	-0.0005563199
1.5811497942259822	-0.0002863415
1.5723752889413987	-0.0003509789
1.4506451772596172	0.0001482894
1.5830719515557818	0.0000476165
1.4084488160337334	0.0001175903
1.5256171153382587	0.0001826681
1.4945885374965036	0.0000059090
1.6273952172658914	-0.0001489785
1.641270665664413	-0.0004925812
1.7353394332097782	-0.0003413014
1.6277957594683115	-0.0000459777
1.7601126845092057	0.0006455122
1.5526816917634163	0.0007931322
1.708028867771941	0.0007034929
1.4906067159267644	0.0001876731
1.6526202324305295	0.0000277004
1.5198613826357876	-0.0002613257
1.68105330007857	-0.0002175135
1.6293195865729806	-0.0004228070
1.7749845084263525	-0.0001158004
1.7272112017865369	-0.0003742917
1.7908139434477286	-0.0002186986
1.6721428462158463	-0.0003940019
1.7896137580069689	-0.0003299384
1.582526737113674	-0.0002878910
1.7320572367446982	-0.0001059965
1.5017908030851501	0.0000767383
1.6130709848950213	0.0003677771
1.8702384852285774	0.0002689403
1.6519636327175882	0.0001635148
1.885145341627449	0.0001103537
1.676057783508492	-0.0000664616
1.890163218820411	-0.0000234897
1.6918358340443709	-0.0002191077
1.8991124349837507	-0.0001416380
1.7055590498235416	-0.0002681982
1.9138804584593678	-0.0002223206
1.7082663572830319	-0.0002818600
1.8862139385347338	-0.0002415637
1.7061485393706868	-0.0002876734
1.8880283416450876	-0.0002382310
1.7272033537356917	-0.0002845289
1.90238071770832	-0.0002521203
1.7479917026126963	-0.0002423999
1.8922357751611603	-0.0002315369
1.7347476836487659	-0.0001056614
1.660420654558035	0.0000952045
1.6691675707489484	0.0004038518
